rt_id;sn;stop_cd;pattn_detail_id;is_active;lmt_spd;dist;topology
VLPCNP2-P2;1;LPAVA1A;Corredor Norte;1;60;0;PA
VLPCNP2-P2;2;CVANA2A;Corredor Norte;1;60;662;PA
VLPCNP2-P2;3;LOCER2A;Corredor Norte;1;60;1138;PA
VLPCNP2-P2;4;JPACE4A;Corredor Norte;1;60;1774;PA
VLPCNP2-P2;5;TINCN2A;Corredor Norte;1;80;8460;PC
VLPCNP2-P2;6;GBICN2A;Corredor Norte;1;80;17716;PC
VLPCNP2-P2;7;CVITM2A;Corredor Norte;1;60;21439;PA
VLPCNP2-P2;8;BSATM2A;Corredor Norte;1;60;22545;PA
VLPCNP2-P2;9;NCATM2A;Corredor Norte;1;60;23392;PA
VLPCNP2-P2;10;PPETM4A;Corredor Norte;1;60;24036;PC
VLPCNP2-P2;11;BALPE2A;Corredor Norte;1;40;24189;PA
VLPCNP2-P2;12;PAZPE2A;Corredor Norte;1;40;24451;PA
VLPCNP2-P2;13;NAZPE2A;Corredor Norte;1;40;24856;PA
VLPCNP2-P2;14;TVLPE2A;Corredor Norte;1;40;25446;PA
VLPCNP2-P2;15;VLOPE2A;Corredor Norte;1;40;25521;PA
VLPCNP2-P2;16;RANPE2A;Corredor Norte;1;40;26134;PA
VLPCNP2-P2;17;SJOSJ2A;Corredor Norte;1;40;26600;PA
VLPCNP2-P2;18;ESTAPEA;Corredor Norte;1;40;27194;PA
VLPCNSB-P2;1;LPAVA1A;Corredor Norte;1;60;0;PA
VLPCNSB-P2;2;CVANA2A;Corredor Norte;1;60;653;PA
VLPCNSB-P2;3;LOCER2A;Corredor Norte;1;60;1129;PA
VLPCNSB-P2;4;JPACE4A;Corredor Norte;1;60;1765;PA
VLPCNSB-P2;5;TINCN2A;Corredor Norte;1;80;8451;PC
VLPCNSB-P2;6;ETITK3A;Corredor Norte;1;40;10861;PA
VLPCNSB-P2;7;CSITK2A;Corredor Norte;1;60;11069;PA
VLPCNSB-P2;8;ESTSI2A;Corredor Norte;1;60;11425;PA
VLPCNSI-N2;1;LPAVA1A;Corredor Norte;1;60;0;PA
VLPCNSI-N2;2;CVANA2A;Corredor Norte;1;60;653;PA
VLPCNSI-N2;3;LOCER2A;Corredor Norte;1;60;1129;PA
VLPCNSI-N2;4;JPACE4A;Corredor Norte;1;60;1765;PA
VLPCNSI-N2;5;TINCN2A;Corredor Norte;1;80;8451;PC
VLPCNSI-N2;6;GBICN2A;Corredor Norte;1;80;17707;PC
VLPCNSI-N2;7;CVITM2A;Corredor Norte;1;60;21430;PA
VLPCNSI-N2;8;BSATM2A;Corredor Norte;1;60;22536;PA
VLPCNSI-N2;9;NCATM2A;Corredor Norte;1;60;23383;PA
VLPCNSI-N2;10;PPETM4A;Corredor Norte;1;60;24027;PC
VLPCNSI-N2;11;BALPE2A;Corredor Norte;1;40;24180;PA
VLPCNSI-N2;12;PAZPE2A;Corredor Norte;1;40;24442;PA
VLPCNSI-N2;13;NAZPE2A;Corredor Norte;1;40;24847;PA
VLPCNSI-N2;14;TVLPE2A;Corredor Norte;1;40;25437;PA
VLPCNSI-N2;15;VLOPE2A;Corredor Norte;1;40;25512;PA
VLPCNSI-N2;16;RANPE2A;Corredor Norte;1;40;26125;PA
VLPCNSI-N2;17;PEGRE2A;Corredor Norte;1;40;26458;PA
VLPCNSI-N2;18;YSAJO1A;Corredor Norte;1;40;26981;PA
VLPCNST-P2;1;LPAVA1A;Corredor Norte;1;60;0;PA
VLPCNST-P2;2;CVANA2A;Corredor Norte;1;60;653;PA
VLPCNST-P2;3;LOCER2A;Corredor Norte;1;60;1129;PA
VLPCNST-P2;4;JPACE4A;Corredor Norte;1;60;1765;PA
VLPCNST-P2;5;TINCN2A;Corredor Norte;1;80;8451;PC
VLPCNST-P2;6;FULCB1A;Corredor Norte;1;40;12226;PA
VLPCNST-P2;7;EPUSI1A;Corredor Norte;1;40;12588;PA
VLPCNST-P2;8;POLIC1A;Corredor Norte;1;30;12979;PA
VLPCNST-P2;9;CSTSL2A;Corredor Norte;1;40;13044;PA
VLPCNST-P2;10;ESCSL2A;Corredor Norte;1;30;13375;PA
VLPCNST-P2;11;ET4SL2A;Corredor Norte;1;40;13660;PA
VLPCNST-P2;12;C10SL2A;Corredor Norte;1;40;13823;PA
VLPCNST-P2;13;GUASL2A;Corredor Norte;1;40;13968;PA
VLPCNST-P2;14;STMSL2A;Corredor Norte;1;30;14366;PA
VLPCNST-P2;15;SANTA2A;Corredor Norte;1;40;14726;PA
VLPCNST-P2;16;ESTASLA;Corredor Norte;1;40;15105;PA
VLPCNS1-N2;1;LPAVA1A;Corredor Norte;1;60;0;PA
VLPCNS1-N2;2;CVANA2A;Corredor Norte;1;60;653;PA
VLPCNS1-N2;3;LOCER2A;Corredor Norte;1;60;1129;PA
VLPCNS1-N2;4;JPACE4A;Corredor Norte;1;60;1765;PA
VLPCNS1-N2;5;TINCN2A;Corredor Norte;1;80;8451;PC
VLPCNS1-N2;6;FULCB1A;Corredor Norte;1;40;12226;PA
VLPCNS1-N2;7;EPUSI1A;Corredor Norte;1;40;12588;PA
VLPCNS1-N2;8;POLIC1A;Corredor Norte;1;30;12979;PA
VLPCNS1-N2;9;CSTSL2A;Corredor Norte;1;40;13044;PA
VLPCNS1-N2;10;ETAP11A;Corredor Norte;1;40;13353;PA
VLPCNTE-P2;1;LPAVA1A;Corredor Norte;1;60;0;PA
VLPCNTE-P2;2;CVANA2A;Corredor Norte;1;60;653;PA
VLPCNTE-P2;3;LOCER2A;Corredor Norte;1;60;1129;PA
VESCSPU-N1;9;BRITO1A;Corredor Sur;1;50;2523;PA
VESCSPU-N1;10;BAJTO1A;Corredor Sur;1;50;2721;PA
VESCSPU-N1;11;GARTO1A;Corredor Sur;1;40;3300;PA
VESCSPU-N1;12;INATO3A;Corredor Sur;1;50;3536;PA
VESCSPU-N1;13;CRUCE1A;Corredor Sur;1;50;3821;PA
VESCSPU-N1;14;COTTO1A;Corredor Sur;1;50;4416;PA
VESCSPU-N1;15;ERITO1A;Corredor Sur;1;50;5008;PA
VESCSPU-N1;16;SANTO1A;Corredor Sur;1;40;5512;PA
VESCSPU-N1;17;MORTO1A;Corredor Sur;1;50;5910;PA
VESCSPU-N1;18;BOMTO1A;Corredor Sur;1;50;6630;PA
VESCSPU-N1;19;LMOTO1A;Corredor Sur;1;50;6962;PA
VESCSPU-N1;20;PANTO1A;Corredor Sur;1;50;7215;PA
VESCSPU-N1;21;AERTM1A;Corredor Sur;1;60;7676;PA
VESCSPU-N1;22;TMOTM1A;Corredor Sur;1;60;8222;PA
VESCSPU-N1;23;INATM1A;Corredor Sur;1;60;8943;PA
VESCSPU-N1;24;GLOCS4A;Corredor Sur;1;60;9469;PC
VESCSPU-N1;25;GLACS1A;Corredor Sur;1;80;14804;PC
VESCSPU-N1;26;LLBCS1A;Corredor Sur;1;80;18774;PC
VESCSPU-N1;27;CESCO1A;Corredor Sur;1;80;21986;PC
VESCSPU-N1;28;GATCS1A;Corredor Sur;1;80;25748;PC
VESCSPU-N1;29;GMAVI4A;Corredor Sur;1;60;28248;PC
VESCSPU-N1;30;PAICT1A;Corredor Sur;1;60;28480;PA
VESCSPU-N1;31;AQGCT3A;Corredor Sur;1;40;29083;PA
VESCSPU-N1;32;URRACCA;Corredor Sur;1;60;29764;PA
VESCSVV-N1;1;ESTASIA;Corredor Sur;1;40;0;PA
VESCSVV-N1;2;COLTO1A;Corredor Sur;1;40;472;PA
VESCSVV-N1;3;TOCTO1A;Corredor Sur;1;40;1123;PA
VESCSVV-N1;4;CLSTO1A;Corredor Sur;1;60;1515;PA
VESCSVV-N1;5;SIETO4A;Corredor Sur;1;50;1559;PC
VESCSVV-N1;6;ELSTO1A;Corredor Sur;1;60;1670;PA
VESCSVV-N1;7;SVITO1A;Corredor Sur;1;50;2040;PA
VESCSVV-N1;8;CSVTO1A;Corredor Sur;1;50;2325;PA
VESCSVV-N1;9;BRITO1A;Corredor Sur;1;50;2523;PA
VESCSVV-N1;10;BAJTO1A;Corredor Sur;1;50;2721;PA
VESCSVV-N1;11;GARTO1A;Corredor Sur;1;40;3300;PA
VESCSVV-N1;12;INATO3A;Corredor Sur;1;50;3536;PA
VESCSVV-N1;13;CRUCE1A;Corredor Sur;1;50;3821;PA
VESCSVV-N1;14;COTTO1A;Corredor Sur;1;50;4416;PA
VESCSVV-N1;15;ERITO1A;Corredor Sur;1;50;5008;PA
VESCSVV-N1;16;SANTO1A;Corredor Sur;1;40;5512;PA
VESCSVV-N1;17;MORTO1A;Corredor Sur;1;50;5910;PA
VESCSVV-N1;18;BOMTO1A;Corredor Sur;1;50;6630;PA
VESCSVV-N1;19;LMOTO1A;Corredor Sur;1;50;6962;PA
VESCSVV-N1;20;PANTO1A;Corredor Sur;1;50;7215;PA
VESCSVV-N1;21;AERTM1A;Corredor Sur;1;60;7676;PA
VESCSVV-N1;22;TMOTM1A;Corredor Sur;1;60;8222;PA
VESCSVV-N1;23;INATM1A;Corredor Sur;1;60;8943;PA
VESCSVV-N1;24;GLOCS4A;Corredor Sur;1;60;9469;PC
VESCSVV-N1;25;GLACS1A;Corredor Sur;1;80;14804;PC
VESCSVV-N1;26;LLBCS1A;Corredor Sur;1;80;18774;PC
VESCSVV-N1;27;CESCO1A;Corredor Sur;1;80;21986;PC
VESCSVV-N1;28;GATCS1A;Corredor Sur;1;80;25748;PC
VESCSVV-N1;29;GMAVI4A;Corredor Sur;1;60;28248;PC
VESCSVV-N1;30;PAICT1A;Corredor Sur;1;60;28480;PA
VESCSVV-N1;31;MSAVE3A;Corredor Sur;1;60;30488;PA
VESCSVV-N1;32;MSOCE2A;Corredor Sur;1;60;30766;PA
VESCSVV-N1;33;VVETK2A;Corredor Sur;1;60;31300;PA
VESDAC1-N2;1;ESTASIA;Ave. Domingo Diaz_Ave. Jose Agus;1;40;0;PA
VESDAC1-N2;2;COLTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;472;PA
VESDAC1-N2;3;TOCTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;1123;PA
VESDAC1-N2;4;CLSTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;60;1515;PA
VESDAC1-N2;5;SIETO4A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;1559;PC
VESDAC1-N2;6;ELSTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;60;1670;PA
VESDAC1-N2;7;SVITO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;2040;PA
VESDAC1-N2;8;CSVTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;2325;PA
VESDAC1-N2;9;BRITO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;2523;PA
VESDAC1-N2;10;BAJTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;2721;PA
VESDAC1-N2;11;GARTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;3300;PA
VESDAC1-N2;12;INATO3A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;3536;PA
VESDAC1-N2;13;CRUCE1A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;3821;PA
VESDAC1-N2;14;COTTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;4416;PA
VESDAC1-N2;15;ERITO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;5008;PA
VESDAC1-N2;16;SANTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;40;5512;PA
VESDAC1-N2;17;MORTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;5910;PA
VESDAC1-N2;18;BOMTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;6630;PA
VESDAC1-N2;19;LMOTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;6962;PA
VESDAC1-N2;20;PANTO1A;Ave. Domingo Diaz_Ave. Jose Agus;1;50;7215;PA
VESDAC1-N2;21;AERTM1A;Ave. Domingo Diaz_Ave. Jose Agus;1;60;7676;PA
VESDAC1-N2;22;TMOTM1A;Ave. Domingo Diaz_Ave. Jose Agus;1;60;8222;PA
VESDAC1-N2;23;INATM1A;Ave. Domingo Diaz_Ave. Jose Agus;1;60;8943;PA
VESDAC1-N2;24;GLOCS4A;Ave. Domingo Diaz_Ave. Jose Agus;1;60;9469;PC
VESDAC1-N2;25;UTPTM1A;Ave. Domingo Diaz_Ave. Jose Agus;1;60;9839;PC
VMNCCCH-N2;30;VLITK2A;CArretera_Colon;1;60;14952;PA
VMNCCCH-N2;31;LPATK2A;CArretera_Colon;1;60;15337;PA
VMNCCCH-N2;32;ICHTK4A;CArretera_Colon;1;60;15973;PC
VMNCCCH-N2;33;CHBTK2A;CArretera_Colon;1;60;16035;PA
VMNCCCH-N2;34;BPJTK2A;CArretera_Colon;1;60;16413;PA
VMNCCCH-N2;35;POTTK2A;CArretera_Colon;1;60;16985;PA
VMNCCCH-N2;36;VUNTK2A;CArretera_Colon;1;60;17183;PA
VMNCCCH-N2;37;MADTK2A;CArretera_Colon;1;60;17414;PA
VMNCCCH-N2;38;ALATK2A;CArretera_Colon;1;60;17741;PA
VMNCCCH-N2;39;CHAGR2A;CArretera_Colon;1;60;18047;PA
VMNCCCH-N2;40;CHAGR1A;CArretera_Colon;1;60;22794;PA
VMNCCC6-N2;1;MOCON1A;CArretera_Colon;1;60;0;PA
VMNCCC6-N2;2;CIUCB1A;CArretera_Colon;1;60;226;PA
VMNCCC6-N2;3;VCUTK2A;CArretera_Colon;1;60;812;PA
VMNCCC6-N2;4;ROQTK2A;CArretera_Colon;1;60;1139;PA
VMNCCC6-N2;5;ADITK2A;CArretera_Colon;1;60;1676;PA
VMNCCC6-N2;6;VGRTK2A;CArretera_Colon;1;60;2578;PA
VMNCCC6-N2;7;BALTK2A;CArretera_Colon;1;60;3100;PA
VMNCCC6-N2;8;PANTK2A;CArretera_Colon;1;60;3643;PA
VMNCCC6-N2;9;NVATK2A;CArretera_Colon;1;60;4137;PA
VMNCCC6-N2;10;ANCTK2A;CArretera_Colon;1;60;4653;PA
VMNCCC6-N2;11;CANTK2A;CArretera_Colon;1;60;5277;PA
VMNCCC6-N2;12;HCRTK2A;CArretera_Colon;1;60;5782;PA
VMNCCC6-N2;13;VINTK2A;CArretera_Colon;1;60;6078;PA
VMNCCC6-N2;14;SANVI2A;CArretera_Colon;1;60;6988;PA
VMNCCC6-N2;15;ABUTK2A;CArretera_Colon;1;60;7373;PA
VMNCCC6-N2;16;UNITK2A;CArretera_Colon;1;60;7727;PA
VMNCCC6-N2;17;GRATK2A;CArretera_Colon;1;60;8118;PA
VMNCCC6-N2;18;PEDTK2A;CArretera_Colon;1;60;8601;PA
VMNCCC6-N2;19;LONTK2A;CArretera_Colon;1;60;9073;PA
VMNCCC6-N2;20;LLCTK4A;CArretera_Colon;1;60;9479;PC
VMNCCC6-N2;21;ECRTK2A;CArretera_Colon;1;60;9649;PA
VMNCCC6-N2;22;DONBN2A;CArretera_Colon;1;60;9889;PA
VMNCCC6-N2;23;CARTK2A;CArretera_Colon;1;60;10456;PA
VMNCCC6-N2;24;TROTK2A;CArretera_Colon;1;60;11300;PA
VMNCCC6-N2;25;CHCTK2A;CArretera_Colon;1;60;12317;PA
VMNCCC6-N2;26;VEGTK2A;CArretera_Colon;1;60;13272;PA
VMNCCC6-N2;27;EROTK2A;CArretera_Colon;1;60;13480;PA
VMNCCC6-N2;28;BEATK2A;CArretera_Colon;1;60;13703;PA
VMNCCC6-N2;29;ABETK2A;CArretera_Colon;1;60;14024;PA
VMNCCC6-N2;30;VLITK2A;CArretera_Colon;1;60;14952;PA
VMNCCC6-N2;31;LPATK2A;CArretera_Colon;1;60;15337;PA
VMNCCC6-N2;32;ICHTK4A;CArretera_Colon;1;60;15973;PC
VMNCCC6-N2;33;CANCP1A;CArretera_Colon;1;40;16161;PA
VMNCCS7-P2;1;MOCON1A;CArretera_Colon;1;60;0;PA
VMNCCS7-P2;2;CIUCB2A;CArretera_Colon;1;60;226;PA
VMNCCS7-P2;3;VCUTK2A;CArretera_Colon;1;60;812;PA
VMNCCS7-P2;4;ROQTK2A;CArretera_Colon;1;60;1139;PA
VMNCCS7-P2;5;ADITK2A;CArretera_Colon;1;60;1676;PA
VMNCCS7-P2;6;VGRTK2A;CArretera_Colon;1;60;2578;PA
VMNCCS7-P2;7;BALTK2A;CArretera_Colon;1;60;3100;PA
VMNCCS7-P2;8;PANTK2A;CArretera_Colon;1;60;3643;PA
VMNCCS7-P2;9;NVATK2A;CArretera_Colon;1;60;4137;PA
VMNCCS7-P2;10;ANCTK2A;CArretera_Colon;1;60;4653;PA
VMNCCS7-P2;11;CANTK2A;CArretera_Colon;1;60;5277;PA
VMNCCS7-P2;12;HCRTK2A;CArretera_Colon;1;60;5782;PA
VMNCCS7-P2;13;VINTK2A;CArretera_Colon;1;60;6078;PA
VMNCCS7-P2;14;SANVI2A;CArretera_Colon;1;60;6988;PA
VMNCCS7-P2;15;ABUTK2A;CArretera_Colon;1;60;7373;PA
VMNCCS7-P2;16;UNITK2A;CArretera_Colon;1;60;7727;PA
VMNCCS7-P2;17;GRATK2A;CArretera_Colon;1;60;8118;PA
VMNCCS7-P2;18;PEDTK2A;CArretera_Colon;1;60;8601;PA
VMNCCS7-P2;19;LONTK2A;CArretera_Colon;1;60;9073;PA
VMNCCS7-P2;20;LLCTK4A;CArretera_Colon;1;60;9479;PC
VMNCCS7-P2;21;ZPCHI3A;CArretera_Colon;1;40;9654;PA
VMNCCS7-P2;22;PDOTK2A;CArretera_Colon;1;60;9939;PA
VMNCCS7-P2;23;LLCTK4A;CArretera_Colon;1;60;10001;PC
VMNCCS7-P2;24;LONTK1A;CArretera_Colon;1;60;10405;PA
VMNCCS7-P2;25;PEDTK1A;CArretera_Colon;1;60;10871;PA
VMNCCS7-P2;26;GRATK1A;CArretera_Colon;1;60;11348;PA
VMNCCS7-P2;27;UNITK1A;CArretera_Colon;1;60;11705;PA
VMNCCS7-P2;28;ABUTK1A;CArretera_Colon;1;60;12131;PA
VMNCCS7-P2;29;SANVI1A;CArretera_Colon;1;60;12487;PA
VMNCNAL-N1;1;MOCON1A;Corredor Norte;1;60;0;PA
VMNCNAL-N1;2;ECATK4A;Corredor Norte;1;60;461;PC
VMNCNAL-N1;3;CABTK1A;Corredor Norte;1;60;727;PA
VMNCNAL-N1;4;FLOTK1A;Corredor Norte;1;60;1221;PA
VMNCNAL-N1;5;EBETK1A;Corredor Norte;1;60;1902;PA
VMNCNAL-N1;6;PLCTK1A;Corredor Norte;1;60;2107;PA
VMNCNAL-N1;7;GONTK1A;Corredor Norte;1;60;2535;PA
VMNCNAL-N1;8;LAJTK1A;Corredor Norte;1;60;3236;PA
VMNCNAL-N1;9;PALTK1A;Corredor Norte;1;60;3636;PA
VMNCNAL-N1;10;ROCTK1A;Corredor Norte;1;60;3990;PA
VMNCNAL-N1;11;ULATK1A;Corredor Norte;1;60;4373;PA
VMNCNAL-N1;12;ZAITK1A;Corredor Norte;1;60;4664;PA
VPBCNAL-P1;16;CRUTK1A;Corredor Norte;1;60;7034;PA
VPBCNAL-P1;17;TINCN1A;Corredor Norte;1;80;10104;PC
VPBCNAL-P1;18;ALBROCA;Corredor Norte;1;40;23030;PA
VPBCNA2-N1;1;PACAB ;Corredor Norte;1;40;0;PC
VPBCNA2-N1;2;CABTK1A;Corredor Norte;1;60;818;PA
VPBCNA2-N1;3;FLOTK1A;Corredor Norte;1;60;1312;PA
VPBCNA2-N1;4;EBETK1A;Corredor Norte;1;60;1993;PA
VPBCNA2-N1;5;PLCTK1A;Corredor Norte;1;60;2198;PA
VPBCNA2-N1;6;GONTK1A;Corredor Norte;1;60;2626;PA
VPBCNA2-N1;7;LAJTK1A;Corredor Norte;1;60;3327;PA
VPBCNA2-N1;8;PALTK1A;Corredor Norte;1;60;3727;PA
VPBCNA2-N1;9;ROCTK1A;Corredor Norte;1;60;4081;PA
VPBCNA2-N1;10;ULATK1A;Corredor Norte;1;60;4464;PA
VPBCNA2-N1;11;ZAITK1A;Corredor Norte;1;60;4755;PA
VPBCNA2-N1;12;CELTK1A;Corredor Norte;1;60;5101;PA
VPBCNA2-N1;13;CHITK1A;Corredor Norte;1;60;5348;PA
VPBCNA2-N1;14;MILTK1A;Corredor Norte;1;60;6025;PA
VPBCNA2-N1;15;BNPTK1A;Corredor Norte;1;60;6333;PA
VPBCNA2-N1;16;CRUTK1A;Corredor Norte;1;60;7034;PA
VPBCNA2-N1;17;TINCN1A;Corredor Norte;1;80;10104;PC
VPBCNA2-N1;18;CIBAN1A;Corredor Norte;1;60;22768;PA
VPBCNA2-N1;19;AMELI3A;Corredor Norte;1;40;24227;PA
VPBCNA3-N1;1;PACAB ;Corredor Norte;1;40;0;PC
VPBCNA3-N1;2;CABTK1A;Corredor Norte;1;60;818;PA
VPBCNA3-N1;3;FLOTK1A;Corredor Norte;1;60;1312;PA
VPBCNA3-N1;4;EBETK1A;Corredor Norte;1;60;1993;PA
VPBCNA3-N1;5;PLCTK1A;Corredor Norte;1;60;2198;PA
VPBCNA3-N1;6;GONTK1A;Corredor Norte;1;60;2626;PA
VPBCNA3-N1;7;LAJTK1A;Corredor Norte;1;60;3327;PA
VPBCNA3-N1;8;PALTK1A;Corredor Norte;1;60;3727;PA
VPBCNA3-N1;9;ROCTK1A;Corredor Norte;1;60;4081;PA
VPBCNA3-N1;10;ULATK1A;Corredor Norte;1;60;4464;PA
VPBCNA3-N1;11;ZAITK1A;Corredor Norte;1;60;4755;PA
VPBCNA3-N1;12;CELTK1A;Corredor Norte;1;60;5101;PA
VPBCNA3-N1;13;CHITK1A;Corredor Norte;1;60;5348;PA
VPBCNA3-N1;14;MILTK1A;Corredor Norte;1;60;6025;PA
VPBCNA3-N1;15;BNPTK1A;Corredor Norte;1;60;6333;PA
VPBCNA3-N1;16;CRUTK1A;Corredor Norte;1;60;7034;PA
VPBCNA3-N1;17;TINCN1A;Corredor Norte;1;80;10104;PC
VPBCNA3-N1;18;JPACE4A;Corredor Norte;1;60;17871;PA
VPBCNA3-N1;19;ADETM2A;Corredor Norte;1;60;18458;PA
VPBCNCN-N1;1;PACAB ;Corredor Norte;1;40;0;PC
VPBCNCN-N1;2;CABTK1A;Corredor Norte;1;60;818;PA
VPBCNCN-N1;3;FLOTK1A;Corredor Norte;1;60;1312;PA
VPBCNCN-N1;4;EBETK1A;Corredor Norte;1;60;1993;PA
VPBCNCN-N1;5;PLCTK1A;Corredor Norte;1;60;2198;PA
VPBCNCN-N1;6;GONTK1A;Corredor Norte;1;60;2626;PA
VPBCNCN-N1;7;LAJTK1A;Corredor Norte;1;60;3327;PA
VPBCNCN-N1;8;PALTK1A;Corredor Norte;1;60;3727;PA
VPBCNCN-N1;9;ROCTK1A;Corredor Norte;1;60;4081;PA
VPBCNCN-N1;10;ULATK1A;Corredor Norte;1;60;4464;PA
VPBCNCN-N1;11;ZAITK1A;Corredor Norte;1;60;4755;PA
VPBCNCN-N1;12;CELTK1A;Corredor Norte;1;60;5101;PA
VPBCNCN-N1;13;CHITK1A;Corredor Norte;1;60;5348;PA
VPBCNCN-N1;14;MILTK1A;Corredor Norte;1;60;6025;PA
VPBCNCN-N1;15;BNPTK1A;Corredor Norte;1;60;6333;PA
VPBCNCN-N1;16;CRUTK1A;Corredor Norte;1;60;7034;PA
VPBCNCN-N1;17;TINCN1A;Corredor Norte;1;80;10104;PC
VPBCNCN-N1;18;JPACE4A;Corredor Norte;1;60;17871;PA
VPBCNCN-N1;19;LOCER1A;Corredor Norte;1;60;18516;PA
VPBCNCN-N1;20;CEVTM1A;Corredor Norte;1;60;18997;PA
VPBCNCN-N1;21;CVANA2A;Corredor Norte;1;60;19397;PA
VPBCNCV-N1;1;PACAB ;Corredor Norte;1;40;0;PC
VPBCNCV-N1;2;CABTK1A;Corredor Norte;1;60;818;PA
VPBCNCV-N1;3;FLOTK1A;Corredor Norte;1;60;1312;PA
VPBCNCV-N1;4;EBETK1A;Corredor Norte;1;60;1993;PA
VPBCNCV-N1;5;PLCTK1A;Corredor Norte;1;60;2198;PA
VPBCNCV-N1;6;GONTK1A;Corredor Norte;1;60;2626;PA
VPBCNCV-N1;7;LAJTK1A;Corredor Norte;1;60;3327;PA
VPBCNCV-N1;8;PALTK1A;Corredor Norte;1;60;3727;PA
VPBCNCV-N1;9;ROCTK1A;Corredor Norte;1;60;4081;PA
VPBCNCV-N1;10;ULATK1A;Corredor Norte;1;60;4464;PA
VPBCNCV-N1;11;ZAITK1A;Corredor Norte;1;60;4755;PA
VPBCNCV-N1;12;CELTK1A;Corredor Norte;1;60;5101;PA
VPBCNCV-N1;13;CHITK1A;Corredor Norte;1;60;5348;PA
VPBCNCV-N1;14;MILTK1A;Corredor Norte;1;60;6025;PA
VPBCNCV-N1;15;BNPTK1A;Corredor Norte;1;60;6333;PA
VPBCNCV-N1;16;CRUTK1A;Corredor Norte;1;60;7034;PA
VPBCNCV-N1;17;TINCN1A;Corredor Norte;1;80;10104;PC
VPBCNCV-N1;18;JPACE4A;Corredor Norte;1;60;17871;PA
VPBCNCV-N1;19;VRACE1A;Corredor Norte;1;60;19176;PA
VPBCNCV-N1;20;CRUVHVA;Corredor Norte;1;60;20526;PA
VPBCNC5-N1;1;PACAB ;Corredor Norte;1;40;0;PC
VPBCNC5-N1;2;CABTK1A;Corredor Norte;1;60;818;PA
VPBCNC5-N1;3;FLOTK1A;Corredor Norte;1;60;1312;PA
VPBCNC5-N1;4;EBETK1A;Corredor Norte;1;60;1993;PA
VLPCNTE-P2;4;JPACE4A;Corredor Norte;1;60;1765;PA
VLPCNTE-P2;5;TINCN2A;Corredor Norte;1;80;8451;PC
VLPCNTE-P2;6;FULCB1A;Corredor Norte;1;40;12226;PA
VLPCNTE-P2;7;EPUSI1A;Corredor Norte;1;40;12588;PA
VLPCNTE-P2;8;POLIC1A;Corredor Norte;1;30;12979;PA
VLPCNTE-P2;9;CSTSL2A;Corredor Norte;1;40;13044;PA
VLPCNTE-P2;10;ESCSL2A;Corredor Norte;1;30;13375;PA
VLPCNTE-P2;11;ET4SL2A;Corredor Norte;1;40;13660;PA
VLPCNTE-P2;12;C10SL2A;Corredor Norte;1;40;13823;PA
VLPCNTE-P2;13;GUASL2A;Corredor Norte;1;40;13968;PA
VLPCNTE-P2;14;STMSL2A;Corredor Norte;1;30;14366;PA
VLPCNTE-P2;15;SANTA2A;Corredor Norte;1;40;14726;PA
VLPCNTE-P2;16;ESTATCA;Corredor Norte;1;40;15662;PA
VLPCNVE-N2;1;LPAVA1A;Corredor Norte;1;60;0;PA
VLPCNVE-N2;2;CVANA2A;Corredor Norte;1;60;653;PA
VLPCNVE-N2;3;LOCER2A;Corredor Norte;1;60;1129;PA
VLPCNVE-N2;4;JPACE4A;Corredor Norte;1;60;1765;PA
VLPCNVE-N2;5;TINCN2A;Corredor Norte;1;80;8451;PC
VLPCNVE-N2;6;OJOAG1A;Corredor Norte;1;60;11151;PA
VLPCNVE-N2;7;IBVTK1A;Corredor Norte;1;60;11601;PA
VLPCNVE-N2;8;ANDINTA;Corredor Norte;1;20;11936;PA
VLPCNVE-N2;9;VERAN3A;Corredor Norte;1;40;12292;PA
VLPCNV1-N2;1;LPAVA1A;Corredor Norte;1;60;0;PA
VLPCNV1-N2;2;CVANA2A;Corredor Norte;1;60;653;PA
VLPCNV1-N2;3;LOCER2A;Corredor Norte;1;60;1129;PA
VLPCNV1-N2;4;JPACE4A;Corredor Norte;1;60;1765;PA
VLPCNV1-N2;5;TINCN2A;Corredor Norte;1;80;8451;PC
VLPCNV1-N2;6;ETITK3A;Corredor Norte;1;40;10861;PA
VLPCNV1-N2;7;CSITK2A;Corredor Norte;1;60;11069;PA
